Country/Region,Date,Cases
France,2020-01-25,0
France,2020-01-25,0
France,2020-01-25,0
France,2020-01-25,0
France,2020-01-25,0
France,2020-01-25,0
France,2020-01-25,0
France,2020-01-25,0
France,2020-01-25,0
France,2020-01-25,3
Gabon,2020-01-25,0
Gambia,2020-01-25,0
Georgia,2020-01-25,0
Germany,2020-01-25,0
Ghana,2020-01-25,0
Greece,2020-01-25,0
Grenada,2020-01-25,0
Guatemala,2020-01-25,0
Guinea,2020-01-25,0
Guinea-Bissau,2020-01-25,0
Guyana,2020-01-25,0
Haiti,2020-01-25,0
Holy See,2020-01-25,0
Honduras,2020-01-25,0
Hungary,2020-01-25,0
Iceland,2020-01-25,0
India,2020-01-25,0
Indonesia,2020-01-25,0
Iran,2020-01-25,0
Iraq,2020-01-25,0
Ireland,2020-01-25,0
Israel,2020-01-25,0
Italy,2020-01-25,0
Jamaica,2020-01-25,0
Japan,2020-01-25,2
Jordan,2020-01-25,0
Kazakhstan,2020-01-25,0
Kenya,2020-01-25,0
Kiribati,2020-01-25,0
"Korea, North",2020-01-25,0
"Korea, South",2020-01-25,2
Kosovo,2020-01-25,0
Kuwait,2020-01-25,0
Kyrgyzstan,2020-01-25,0
Laos,2020-01-25,0
Latvia,2020-01-25,0
Lebanon,2020-01-25,0
Lesotho,2020-01-25,0
Liberia,2020-01-25,0
Libya,2020-01-25,0
Liechtenstein,2020-01-25,0
Lithuania,2020-01-25,0
Luxembourg,2020-01-25,0
MS Zaandam,2020-01-25,0
Madagascar,2020-01-25,0
Malawi,2020-01-25,0
Malaysia,2020-01-25,4
Maldives,2020-01-25,0
Mali,2020-01-25,0
Malta,2020-01-25,0
Marshall Islands,2020-01-25,0
Mauritania,2020-01-25,0
Mauritius,2020-01-25,0
Mexico,2020-01-25,0
Micronesia,2020-01-25,0
Moldova,2020-01-25,0
Monaco,2020-01-25,0
Mongolia,2020-01-25,0
Montenegro,2020-01-25,0
Morocco,2020-01-25,0
Mozambique,2020-01-25,0
Namibia,2020-01-25,0
Nauru,2020-01-25,0
Nepal,2020-01-25,1
Netherlands,2020-01-25,0
Netherlands,2020-01-25,0
Netherlands,2020-01-25,0
Netherlands,2020-01-25,0
Netherlands,2020-01-25,0
New Zealand,2020-01-25,0
New Zealand,2020-01-25,0
New Zealand,2020-01-25,0
Nicaragua,2020-01-25,0
Niger,2020-01-25,0
Nigeria,2020-01-25,0
North Macedonia,2020-01-25,0
Norway,2020-01-25,0
Oman,2020-01-25,0
Pakistan,2020-01-25,0
Palau,2020-01-25,0
Panama,2020-01-25,0
Papua New Guinea,2020-01-25,0
Paraguay,2020-01-25,0
Peru,2020-01-25,0
Philippines,2020-01-25,0
Poland,2020-01-25,0
Portugal,2020-01-25,0
Qatar,2020-01-25,0
Romania,2020-01-25,0
Russia,2020-01-25,0
Rwanda,2020-01-25,0
Saint Kitts and Nevis,2020-01-25,0
Saint Lucia,2020-01-25,0
Saint Vincent and the Grenadines,2020-01-25,0
Samoa,2020-01-25,0
San Marino,2020-01-25,0
Sao Tome and Principe,2020-01-25,0
Saudi Arabia,2020-01-25,0
Senegal,2020-01-25,0
Serbia,2020-01-25,0
Seychelles,2020-01-25,0
Sierra Leone,2020-01-25,0
Singapore,2020-01-25,3
Slovakia,2020-01-25,0
Slovenia,2020-01-25,0
Solomon Islands,2020-01-25,0
Somalia,2020-01-25,0
South Africa,2020-01-25,0
South Sudan,2020-01-25,0
Spain,2020-01-25,0
Sri Lanka,2020-01-25,0
Sudan,2020-01-25,0
Summer Olympics 2020,2020-01-25,0
Suriname,2020-01-25,0
Sweden,2020-01-25,0
Switzerland,2020-01-25,0
Syria,2020-01-25,0
Taiwan*,2020-01-25,3
Tajikistan,2020-01-25,0
Tanzania,2020-01-25,0
Thailand,2020-01-25,6
Timor-Leste,2020-01-25,0
Togo,2020-01-25,0
Tonga,2020-01-25,0
Trinidad and Tobago,2020-01-25,0
Tunisia,2020-01-25,0
Turkey,2020-01-25,0
Tuvalu,2020-01-25,0
US,2020-01-25,2
Uganda,2020-01-25,0
Ukraine,2020-01-25,0
United Arab Emirates,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
United Kingdom,2020-01-25,0
Uruguay,2020-01-25,0
Uzbekistan,2020-01-25,0
Vanuatu,2020-01-25,0
Venezuela,2020-01-25,0
Vietnam,2020-01-25,2
West Bank and Gaza,2020-01-25,0
Winter Olympics 2022,2020-01-25,0
Yemen,2020-01-25,0
Zambia,2020-01-25,0
Zimbabwe,2020-01-25,0
Afghanistan,2020-01-26,0
Albania,2020-01-26,0
Algeria,2020-01-26,0
Andorra,2020-01-26,0
Angola,2020-01-26,0
Antarctica,2020-01-26,0
Antigua and Barbuda,2020-01-26,0
Argentina,2020-01-26,0
Armenia,2020-01-26,0
Australia,2020-01-26,0
Australia,2020-01-26,3
Australia,2020-01-26,0
Australia,2020-01-26,0
Australia,2020-01-26,0
Australia,2020-01-26,0
Australia,2020-01-26,1
Australia,2020-01-26,0
Austria,2020-01-26,0
Azerbaijan,2020-01-26,0
Bahamas,2020-01-26,0
Bahrain,2020-01-26,0
Bangladesh,2020-01-26,0
Barbados,2020-01-26,0
Belarus,2020-01-26,0
Belgium,2020-01-26,0
Belize,2020-01-26,0
Benin,2020-01-26,0
Bhutan,2020-01-26,0
Bolivia,2020-01-26,0
Bosnia and Herzegovina,2020-01-26,0
Botswana,2020-01-26,0
Brazil,2020-01-26,0
Brunei,2020-01-26,0
Bulgaria,2020-01-26,0
Burkina Faso,2020-01-26,0
Burma,2020-01-26,0
Burundi,2020-01-26,0
Cabo Verde,2020-01-26,0
Cambodia,2020-01-26,0
Cameroon,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,3
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Canada,2020-01-26,0
Central African Republic,2020-01-26,0
Chad,2020-01-26,0
Chile,2020-01-26,0
China,2020-01-26,60
China,2020-01-26,68
China,2020-01-26,75
China,2020-01-26,35
China,2020-01-26,7
China,2020-01-26,111
China,2020-01-26,36
China,2020-01-26,5
China,2020-01-26,22
China,2020-01-26,13
China,2020-01-26,15
China,2020-01-26,83
China,2020-01-26,8
China,2020-01-26,1058
China,2020-01-26,69
China,2020-01-26,7
China,2020-01-26,33
China,2020-01-26,36
China,2020-01-26,4
China,2020-01-26,21
China,2020-01-26,5
China,2020-01-26,4
China,2020-01-26,1
China,2020-01-26,22
China,2020-01-26,46
China,2020-01-26,40
China,2020-01-26,9
China,2020-01-26,44
China,2020-01-26,14
China,2020-01-26,0
China,2020-01-26,0
China,2020-01-26,4
China,2020-01-26,16
China,2020-01-26,104
Colombia,2020-01-26,0
Comoros,2020-01-26,0
Congo (Brazzaville),2020-01-26,0
Congo (Kinshasa),2020-01-26,0
Costa Rica,2020-01-26,0
Cote d'Ivoire,2020-01-26,0
Croatia,2020-01-26,0
Cuba,2020-01-26,0
Cyprus,2020-01-26,0
Czechia,2020-01-26,0
Denmark,2020-01-26,0
Denmark,2020-01-26,0
Denmark,2020-01-26,0
Diamond Princess,2020-01-26,0
Djibouti,2020-01-26,0
Dominica,2020-01-26,0
Dominican Republic,2020-01-26,0
Ecuador,2020-01-26,0
Egypt,2020-01-26,0
El Salvador,2020-01-26,0
Equatorial Guinea,2020-01-26,0
Eritrea,2020-01-26,0
Estonia,2020-01-26,0
Eswatini,2020-01-26,0
Ethiopia,2020-01-26,0
Fiji,2020-01-26,0
Finland,2020-01-26,0
France,2020-01-26,0
France,2020-01-26,0
France,2020-01-26,0
France,2020-01-26,0
France,2020-01-26,0
France,2020-01-26,0
France,2020-01-26,0
France,2020-01-26,0
France,2020-01-26,0
France,2020-01-26,0
France,2020-01-26,0
France,2020-01-26,3
Gabon,2020-01-26,0
Gambia,2020-01-26,0
Georgia,2020-01-26,0
Germany,2020-01-26,0
Ghana,2020-01-26,0
Greece,2020-01-26,0
Grenada,2020-01-26,0
Guatemala,2020-01-26,0
Guinea,2020-01-26,0
Guinea-Bissau,2020-01-26,0
Guyana,2020-01-26,0
Haiti,2020-01-26,0
Holy See,2020-01-26,0
Honduras,2020-01-26,0
Hungary,2020-01-26,0
Iceland,2020-01-26,0
India,2020-01-26,0
Indonesia,2020-01-26,0
Iran,2020-01-26,0
Iraq,2020-01-26,0
Ireland,2020-01-26,0
Israel,2020-01-26,0
Italy,2020-01-26,0
Jamaica,2020-01-26,0
Japan,2020-01-26,4
Jordan,2020-01-26,0
Kazakhstan,2020-01-26,0
Kenya,2020-01-26,0
Kiribati,2020-01-26,0
"Korea, North",2020-01-26,0
"Korea, South",2020-01-26,3
Kosovo,2020-01-26,0
Kuwait,2020-01-26,0
Kyrgyzstan,2020-01-26,0
Laos,2020-01-26,0
Latvia,2020-01-26,0
Lebanon,2020-01-26,0
Lesotho,2020-01-26,0
Liberia,2020-01-26,0
Libya,2020-01-26,0
Liechtenstein,2020-01-26,0
Lithuania,2020-01-26,0
Luxembourg,2020-01-26,0
MS Zaandam,2020-01-26,0
Madagascar,2020-01-26,0
Malawi,2020-01-26,0
Malaysia,2020-01-26,4
Maldives,2020-01-26,0
Mali,2020-01-26,0
Malta,2020-01-26,0
Marshall Islands,2020-01-26,0
Mauritania,2020-01-26,0
Mauritius,2020-01-26,0
Mexico,2020-01-26,0
Micronesia,2020-01-26,0
Moldova,2020-01-26,0
Monaco,2020-01-26,0
Mongolia,2020-01-26,0
Montenegro,2020-01-26,0
Morocco,2020-01-26,0
Mozambique,2020-01-26,0
Namibia,2020-01-26,0
Nauru,2020-01-26,0
Nepal,2020-01-26,1
Netherlands,2020-01-26,0
Netherlands,2020-01-26,0
Netherlands,2020-01-26,0
Netherlands,2020-01-26,0
Netherlands,2020-01-26,0
New Zealand,2020-01-26,0
New Zealand,2020-01-26,0
New Zealand,2020-01-26,0
Nicaragua,2020-01-26,0
Niger,2020-01-26,0
Nigeria,2020-01-26,0
North Macedonia,2020-01-26,0
Norway,2020-01-26,0
Oman,2020-01-26,0
Pakistan,2020-01-26,0
Palau,2020-01-26,0
Panama,2020-01-26,0
Papua New Guinea,2020-01-26,0
Paraguay,2020-01-26,0
Peru,2020-01-26,0
Philippines,2020-01-26,0
Poland,2020-01-26,0
Portugal,2020-01-26,0
Qatar,2020-01-26,0
Romania,2020-01-26,0
Russia,2020-01-26,0
Rwanda,2020-01-26,0
Saint Kitts and Nevis,2020-01-26,0
Saint Lucia,2020-01-26,0
Saint Vincent and the Grenadines,2020-01-26,0
Samoa,2020-01-26,0
San Marino,2020-01-26,0
Sao Tome and Principe,2020-01-26,0
Saudi Arabia,2020-01-26,0
Senegal,2020-01-26,0
Serbia,2020-01-26,0
Seychelles,2020-01-26,0
Sierra Leone,2020-01-26,0
Singapore,2020-01-26,4
Slovakia,2020-01-26,0
Slovenia,2020-01-26,0
Solomon Islands,2020-01-26,0
Somalia,2020-01-26,0
South Africa,2020-01-26,0
South Sudan,2020-01-26,0
Spain,2020-01-26,0
Sri Lanka,2020-01-26,0
Sudan,2020-01-26,0
Summer Olympics 2020,2020-01-26,0
Suriname,2020-01-26,0
Sweden,2020-01-26,0
Switzerland,2020-01-26,0
Syria,2020-01-26,0
Taiwan*,2020-01-26,4
Tajikistan,2020-01-26,0
Tanzania,2020-01-26,0
Thailand,2020-01-26,8
Timor-Leste,2020-01-26,0
Togo,2020-01-26,0
Tonga,2020-01-26,0
Trinidad and Tobago,2020-01-26,0
Tunisia,2020-01-26,0
Turkey,2020-01-26,0
Tuvalu,2020-01-26,0
US,2020-01-26,5
Uganda,2020-01-26,0
Ukraine,2020-01-26,0
United Arab Emirates,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
United Kingdom,2020-01-26,0
Uruguay,2020-01-26,0
Uzbekistan,2020-01-26,0
Vanuatu,2020-01-26,0
Venezuela,2020-01-26,0
Vietnam,2020-01-26,2
West Bank and Gaza,2020-01-26,0
Winter Olympics 2022,2020-01-26,0
Yemen,2020-01-26,0
Zambia,2020-01-26,0
Zimbabwe,2020-01-26,0
Afghanistan,2020-01-27,0
Albania,2020-01-27,0
Algeria,2020-01-27,0
Andorra,2020-01-27,0
Angola,2020-01-27,0
Antarctica,2020-01-27,0
Antigua and Barbuda,2020-01-27,0
Argentina,2020-01-27,0
Armenia,2020-01-27,0
Australia,2020-01-27,0
Australia,2020-01-27,4
Australia,2020-01-27,0
Australia,2020-01-27,0
Australia,2020-01-27,0
Australia,2020-01-27,0
Australia,2020-01-27,1
Australia,2020-01-27,0
Austria,2020-01-27,0
Azerbaijan,2020-01-27,0
Bahamas,2020-01-27,0
Bahrain,2020-01-27,0
Bangladesh,2020-01-27,0
Barbados,2020-01-27,0
Belarus,2020-01-27,0
Belgium,2020-01-27,0
Belize,2020-01-27,0
Benin,2020-01-27,0
Bhutan,2020-01-27,0
Bolivia,2020-01-27,0
Bosnia and Herzegovina,2020-01-27,0
Botswana,2020-01-27,0
Brazil,2020-01-27,0
Brunei,2020-01-27,0
Bulgaria,2020-01-27,0
Burkina Faso,2020-01-27,0
Burma,2020-01-27,0
Burundi,2020-01-27,0
Cabo Verde,2020-01-27,0
Cambodia,2020-01-27,1
Cameroon,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,3
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Canada,2020-01-27,0
Central African Republic,2020-01-27,0
Chad,2020-01-27,0
Chile,2020-01-27,0
China,2020-01-27,70
China,2020-01-27,80
China,2020-01-27,110
China,2020-01-27,59
China,2020-01-27,14
China,2020-01-27,151
China,2020-01-27,46
China,2020-01-27,7
China,2020-01-27,33
China,2020-01-27,18
China,2020-01-27,21
China,2020-01-27,128
China,2020-01-27,8
China,2020-01-27,1423
China,2020-01-27,100
China,2020-01-27,11
China,2020-01-27,47
China,2020-01-27,72
China,2020-01-27,6
China,2020-01-27,27
China,2020-01-27,6
China,2020-01-27,7
China,2020-01-27,6
China,2020-01-27,35
China,2020-01-27,75
China,2020-01-27,53
China,2020-01-27,13
China,2020-01-27,69
China,2020-01-27,23
China,2020-01-27,0
China,2020-01-27,0
China,2020-01-27,5
China,2020-01-27,26
China,2020-01-27,128
Colombia,2020-01-27,0
Comoros,2020-01-27,0
Congo (Brazzaville),2020-01-27,0
Congo (Kinshasa),2020-01-27,0
Costa Rica,2020-01-27,0
Cote d'Ivoire,2020-01-27,0
Croatia,2020-01-27,0
Cuba,2020-01-27,0
Cyprus,2020-01-27,0
Czechia,2020-01-27,0
Denmark,2020-01-27,0
Denmark,2020-01-27,0
Denmark,2020-01-27,0
Diamond Princess,2020-01-27,0
Djibouti,2020-01-27,0
Dominica,2020-01-27,0
Dominican Republic,2020-01-27,0
Ecuador,2020-01-27,0
Egypt,2020-01-27,0
El Salvador,2020-01-27,0
Equatorial Guinea,2020-01-27,0
Eritrea,2020-01-27,0
Estonia,2020-01-27,0
Eswatini,2020-01-27,0
Ethiopia,2020-01-27,0
Fiji,2020-01-27,0
Finland,2020-01-27,0
France,2020-01-27,0
France,2020-01-27,0
France,2020-01-27,0
France,2020-01-27,0
France,2020-01-27,0
France,2020-01-27,0
France,2020-01-27,0
France,2020-01-27,0
France,2020-01-27,0
France,2020-01-27,0
France,2020-01-27,0
France,2020-01-27,3
Gabon,2020-01-27,0
Gambia,2020-01-27,0
Georgia,2020-01-27,0
Germany,2020-01-27,1
Ghana,2020-01-27,0
Greece,2020-01-27,0
Grenada,2020-01-27,0
Guatemala,2020-01-27,0
Guinea,2020-01-27,0
Guinea-Bissau,2020-01-27,0
Guyana,2020-01-27,0
Haiti,2020-01-27,0
Holy See,2020-01-27,0
Honduras,2020-01-27,0
Hungary,2020-01-27,0
Iceland,2020-01-27,0
India,2020-01-27,0
Indonesia,2020-01-27,0
Iran,2020-01-27,0
Iraq,2020-01-27,0
Ireland,2020-01-27,0
Israel,2020-01-27,0
Italy,2020-01-27,0
Jamaica,2020-01-27,0
Japan,2020-01-27,4
Jordan,2020-01-27,0
Kazakhstan,2020-01-27,0
Kenya,2020-01-27,0
Kiribati,2020-01-27,0
"Korea, North",2020-01-27,0
"Korea, South",2020-01-27,4
Kosovo,2020-01-27,0
Kuwait,2020-01-27,0
Kyrgyzstan,2020-01-27,0
Laos,2020-01-27,0
Latvia,2020-01-27,0
Lebanon,2020-01-27,0
Lesotho,2020-01-27,0
Liberia,2020-01-27,0
Libya,2020-01-27,0
Liechtenstein,2020-01-27,0
Lithuania,2020-01-27,0
Luxembourg,2020-01-27,0
MS Zaandam,2020-01-27,0
Madagascar,2020-01-27,0
Malawi,2020-01-27,0
Malaysia,2020-01-27,4
Maldives,2020-01-27,0
Mali,2020-01-27,0
Malta,2020-01-27,0
Marshall Islands,2020-01-27,0
Mauritania,2020-01-27,0
Mauritius,2020-01-27,0
Mexico,2020-01-27,0
Micronesia,2020-01-27,0
Moldova,2020-01-27,0
Monaco,2020-01-27,0
Mongolia,2020-01-27,0
Montenegro,2020-01-27,0
Morocco,2020-01-27,0
Mozambique,2020-01-27,0
Namibia,2020-01-27,0
Nauru,2020-01-27,0
Nepal,2020-01-27,1
Netherlands,2020-01-27,0
Netherlands,2020-01-27,0
Netherlands,2020-01-27,0
Netherlands,2020-01-27,0
Netherlands,2020-01-27,0
New Zealand,2020-01-27,0
New Zealand,2020-01-27,0
New Zealand,2020-01-27,0
Nicaragua,2020-01-27,0
Niger,2020-01-27,0
Nigeria,2020-01-27,0
North Macedonia,2020-01-27,0
Norway,2020-01-27,0
Oman,2020-01-27,0
Pakistan,2020-01-27,0
Palau,2020-01-27,0
Panama,2020-01-27,0
Papua New Guinea,2020-01-27,0
Paraguay,2020-01-27,0
Peru,2020-01-27,0
Philippines,2020-01-27,0
Poland,2020-01-27,0
Portugal,2020-01-27,0
Qatar,2020-01-27,0
Romania,2020-01-27,0
Russia,2020-01-27,0
Rwanda,2020-01-27,0
Saint Kitts and Nevis,2020-01-27,0
Saint Lucia,2020-01-27,0
Saint Vincent and the Grenadines,2020-01-27,0
Samoa,2020-01-27,0
San Marino,2020-01-27,0
Sao Tome and Principe,2020-01-27,0
Saudi Arabia,2020-01-27,0
Senegal,2020-01-27,0
Serbia,2020-01-27,0
Seychelles,2020-01-27,0
Sierra Leone,2020-01-27,0
Singapore,2020-01-27,5
Slovakia,2020-01-27,0
Slovenia,2020-01-27,0
Solomon Islands,2020-01-27,0
Somalia,2020-01-27,0
South Africa,2020-01-27,0
South Sudan,2020-01-27,0
Spain,2020-01-27,0
Sri Lanka,2020-01-27,1
Sudan,2020-01-27,0
Summer Olympics 2020,2020-01-27,0
Suriname,2020-01-27,0
Sweden,2020-01-27,0
Switzerland,2020-01-27,0
Syria,2020-01-27,0
Taiwan*,2020-01-27,5
Tajikistan,2020-01-27,0
Tanzania,2020-01-27,0
Thailand,2020-01-27,8
Timor-Leste,2020-01-27,0
Togo,2020-01-27,0
Tonga,2020-01-27,0
Trinidad and Tobago,2020-01-27,0
Tunisia,2020-01-27,0
Turkey,2020-01-27,0
Tuvalu,2020-01-27,0
US,2020-01-27,5
Uganda,2020-01-27,0
Ukraine,2020-01-27,0
United Arab Emirates,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
United Kingdom,2020-01-27,0
Uruguay,2020-01-27,0
Uzbekistan,2020-01-27,0
Vanuatu,2020-01-27,0
Venezuela,2020-01-27,0
Vietnam,2020-01-27,2
West Bank and Gaza,2020-01-27,0
Winter Olympics 2022,2020-01-27,0
Yemen,2020-01-27,0
Zambia,2020-01-27,0
Zimbabwe,2020-01-27,0
Afghanistan,2020-01-28,0
Albania,2020-01-28,0
Algeria,2020-01-28,0
Andorra,2020-01-28,0
Angola,2020-01-28,0
Antarctica,2020-01-28,0
Antigua and Barbuda,2020-01-28,0
Argentina,2020-01-28,0
Armenia,2020-01-28,0
Australia,2020-01-28,0
Australia,2020-01-28,4
Australia,2020-01-28,0
Australia,2020-01-28,0
Australia,2020-01-28,0
Australia,2020-01-28,0
Australia,2020-01-28,1
Australia,2020-01-28,0
Austria,2020-01-28,0
Azerbaijan,2020-01-28,0
Bahamas,2020-01-28,0
Bahrain,2020-01-28,0
Bangladesh,2020-01-28,0
Barbados,2020-01-28,0
Belarus,2020-01-28,0
Belgium,2020-01-28,0
Belize,2020-01-28,0
Benin,2020-01-28,0
Bhutan,2020-01-28,0
Bolivia,2020-01-28,0
Bosnia and Herzegovina,2020-01-28,0
Botswana,2020-01-28,0
Brazil,2020-01-28,0
Brunei,2020-01-28,0
Bulgaria,2020-01-28,0
Burkina Faso,2020-01-28,0
Burma,2020-01-28,0
Burundi,2020-01-28,0
Cabo Verde,2020-01-28,0
Cambodia,2020-01-28,1
Cameroon,2020-01-28,0
Canada,2020-01-28,0
Canada,2020-01-28,1
Canada,2020-01-28,0
Canada,2020-01-28,0
Canada,2020-01-28,0
Canada,2020-01-28,0
Canada,2020-01-28,0
Canada,2020-01-28,0
Canada,2020-01-28,0
Canada,2020-01-28,0
Canada,2020-01-28,3
Canada,2020-01-28,0
Canada,2020-01-28,0
Canada,2020-01-28,0
Canada,2020-01-28,0
Canada,2020-01-28,0
Central African Republic,2020-01-28,0
Chad,2020-01-28,0
Chile,2020-01-28,0
China,2020-01-28,106
China,2020-01-28,91
China,2020-01-28,132
China,2020-01-28,80
China,2020-01-28,19
China,2020-01-28,207
China,2020-01-28,51
China,2020-01-28,9
China,2020-01-28,40
China,2020-01-28,33
China,2020-01-28,33
China,2020-01-28,168
China,2020-01-28,8
China,2020-01-28,3554
China,2020-01-28,143
China,2020-01-28,15
China,2020-01-28,70
China,2020-01-28,109
China,2020-01-28,8
China,2020-01-28,34
China,2020-01-28,7
China,2020-01-28,11
China,2020-01-28,6
China,2020-01-28,46
China,2020-01-28,95
China,2020-01-28,66
China,2020-01-28,27
China,2020-01-28,90
China,2020-01-28,24
China,2020-01-28,0
China,2020-01-28,0
China,2020-01-28,10
China,2020-01-28,44
China,2020-01-28,173
Colombia,2020-01-28,0
Comoros,2020-01-28,0
Congo (Brazzaville),2020-01-28,0
Congo (Kinshasa),2020-01-28,0
Costa Rica,2020-01-28,0
Cote d'Ivoire,2020-01-28,0
Croatia,2020-01-28,0
Cuba,2020-01-28,0
Cyprus,2020-01-28,0
Czechia,2020-01-28,0
Denmark,2020-01-28,0
Denmark,2020-01-28,0
Denmark,2020-01-28,0
Diamond Princess,2020-01-28,0
Djibouti,2020-01-28,0
Dominica,2020-01-28,0
Dominican Republic,2020-01-28,0
Ecuador,2020-01-28,0
Egypt,2020-01-28,0
El Salvador,2020-01-28,0
Equatorial Guinea,2020-01-28,0
Eritrea,2020-01-28,0
Estonia,2020-01-28,0
Eswatini,2020-01-28,0
Ethiopia,2020-01-28,0
Fiji,2020-01-28,0
Finland,2020-01-28,0
France,2020-01-28,0
France,2020-01-28,0
France,2020-01-28,0
France,2020-01-28,0
France,2020-01-28,0
France,2020-01-28,0
France,2020-01-28,0
France,2020-01-28,0
France,2020-01-28,0
France,2020-01-28,0
France,2020-01-28,0
France,2020-01-28,4
Gabon,2020-01-28,0
Gambia,2020-01-28,0
Georgia,2020-01-28,0
Germany,2020-01-28,4
Ghana,2020-01-28,0
Greece,2020-01-28,0
Grenada,2020-01-28,0
Guatemala,2020-01-28,0
Guinea,2020-01-28,0
Guinea-Bissau,2020-01-28,0
Guyana,2020-01-28,0
Haiti,2020-01-28,0
Holy See,2020-01-28,0
Honduras,2020-01-28,0
Hungary,2020-01-28,0
Iceland,2020-01-28,0
India,2020-01-28,0
Indonesia,2020-01-28,0
Iran,2020-01-28,0
Iraq,2020-01-28,0
Ireland,2020-01-28,0
Israel,2020-01-28,0
Italy,2020-01-28,0
Jamaica,2020-01-28,0
Japan,2020-01-28,7
Jordan,2020-01-28,0
Kazakhstan,2020-01-28,0
Kenya,2020-01-28,0
Kiribati,2020-01-28,0
"Korea, North",2020-01-28,0
"Korea, South",2020-01-28,4
Kosovo,2020-01-28,0
Kuwait,2020-01-28,0
Kyrgyzstan,2020-01-28,0
Laos,2020-01-28,0
Latvia,2020-01-28,0
Lebanon,2020-01-28,0
Lesotho,2020-01-28,0
Liberia,2020-01-28,0
Libya,2020-01-28,0
Liechtenstein,2020-01-28,0
Lithuania,2020-01-28,0
Luxembourg,2020-01-28,0
MS Zaandam,2020-01-28,0
Madagascar,2020-01-28,0
Malawi,2020-01-28,0
Malaysia,2020-01-28,4
Maldives,2020-01-28,0
Mali,2020-01-28,0
Malta,2020-01-28,0
Marshall Islands,2020-01-28,0
Mauritania,2020-01-28,0
Mauritius,2020-01-28,0
Mexico,2020-01-28,0
Micronesia,2020-01-28,0
Moldova,2020-01-28,0
Monaco,2020-01-28,0
Mongolia,2020-01-28,0
Montenegro,2020-01-28,0
Morocco,2020-01-28,0
Mozambique,2020-01-28,0
Namibia,2020-01-28,0
Nauru,2020-01-28,0
Nepal,2020-01-28,1
Netherlands,2020-01-28,0
Netherlands,2020-01-28,0
Netherlands,2020-01-28,0
Netherlands,2020-01-28,0
Netherlands,2020-01-28,0
New Zealand,2020-01-28,0
New Zealand,2020-01-28,0
New Zealand,2020-01-28,0
Nicaragua,2020-01-28,0
Niger,2020-01-28,0
Nigeria,2020-01-28,0
North Macedonia,2020-01-28,0
Norway,2020-01-28,0
Oman,2020-01-28,0
Pakistan,2020-01-28,0
Palau,2020-01-28,0
Panama,2020-01-28,0
Papua New Guinea,2020-01-28,0
Paraguay,2020-01-28,0
Peru,2020-01-28,0
Philippines,2020-01-28,0
Poland,2020-01-28,0
Portugal,2020-01-28,0
Qatar,2020-01-28,0
Romania,2020-01-28,0
Russia,2020-01-28,0
Rwanda,2020-01-28,0
Saint Kitts and Nevis,2020-01-28,0
Saint Lucia,2020-01-28,0
Saint Vincent and the Grenadines,2020-01-28,0
Samoa,2020-01-28,0
San Marino,2020-01-28,0
Sao Tome and Principe,2020-01-28,0
Saudi Arabia,2020-01-28,0
Senegal,2020-01-28,0
Serbia,2020-01-28,0
Seychelles,2020-01-28,0
Sierra Leone,2020-01-28,0
Singapore,2020-01-28,7
